,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,trial_start,latency
7743,RadialMaze_2023-03-08_ARe_Lea3_S2,430.9166667,25855,,,Lea3,arm_visited,arm_2,397.7,33.21666667
7744,RadialMaze_2023-03-08_ARe_Lea3_S2,432.05,25923,,,Lea3,visited_bucket,bucket_visited,397.7,34.35
7745,RadialMaze_2023-03-08_ARe_Lea3_S2,517.9166667,31075,,,Lea3,forced_choice ,arm_3,397.7,120.2166667
7746,RadialMaze_2023-03-08_ARe_Lea3_S2,527.2833333,31637,,,Lea3,forced_choice ,arm_6,397.7,129.5833333
7747,RadialMaze_2023-03-08_ARe_Lea3_S2,537.6333333,32258,569.45,34167,Lea3,trial,3,537.6333333,0
7748,RadialMaze_2023-03-08_ARe_Lea3_S2,538.1,32286,,,Lea3,arm_visited,arm_1,537.6333333,0.466666667
7749,RadialMaze_2023-03-08_ARe_Lea3_S2,539.2166667,32353,,,Lea3,visited_bucket,bucket_visited,537.6333333,1.583333333
7750,RadialMaze_2023-03-08_ARe_Lea3_S2,542.2333333,32534,,,Lea3,arm_visited,arm_2,537.6333333,4.6
7751,RadialMaze_2023-03-08_ARe_Lea3_S2,544.1666667,32650,,,Lea3,visited_bucket,bucket_visited,537.6333333,6.533333333
7752,RadialMaze_2023-03-08_ARe_Lea3_S2,548.0166667,32881,,,Lea3,arm_visited,arm_4,537.6333333,10.38333333
7753,RadialMaze_2023-03-08_ARe_Lea3_S2,549.4,32964,,,Lea3,visited_bucket,bucket_visited,537.6333333,11.76666667
7754,RadialMaze_2023-03-08_ARe_Lea3_S2,552.7166667,33163,,,Lea3,arm_visited,arm_5,537.6333333,15.08333333
7755,RadialMaze_2023-03-08_ARe_Lea3_S2,553.4333333,33206,,,Lea3,visited_bucket,bucket_visited,537.6333333,15.8
7756,RadialMaze_2023-03-08_ARe_Lea3_S2,558.1666667,33490,,,Lea3,arm_visited,arm_7,537.6333333,20.53333333
7757,RadialMaze_2023-03-08_ARe_Lea3_S2,558.9,33534,,,Lea3,visited_bucket,bucket_visited,537.6333333,21.26666667
7758,RadialMaze_2023-03-08_ARe_Lea3_S2,563.5333333,33812,,,Lea3,arm_visited,arm_8,537.6333333,25.9
7759,RadialMaze_2023-03-08_ARe_Lea3_S2,565.1666667,33910,,,Lea3,visited_bucket,bucket_visited,537.6333333,27.53333333
7760,RadialMaze_2023-03-08_ARe_Lea3_S2,653.1333333,39188,696.7333333,41804,Lea3,trial,4,653.1333333,0
7761,RadialMaze_2023-03-08_ARe_Lea3_S2,653.8666667,39232,,,Lea3,arm_visited,arm_3,653.1333333,0.733333333
7762,RadialMaze_2023-03-08_ARe_Lea3_S2,654.6666667,39280,,,Lea3,visited_bucket,bucket_visited,653.1333333,1.533333333
7763,RadialMaze_2023-03-08_ARe_Lea3_S2,657.8333333,39470,,,Lea3,arm_visited,arm_5,653.1333333,4.7
7764,RadialMaze_2023-03-08_ARe_Lea3_S2,658.5333333,39512,,,Lea3,visited_bucket,bucket_visited,653.1333333,5.4
7765,RadialMaze_2023-03-08_ARe_Lea3_S2,662.3833333,39743,,,Lea3,arm_visited,arm_6,653.1333333,9.25
7766,RadialMaze_2023-03-08_ARe_Lea3_S2,663.3333333,39800,,,Lea3,visited_bucket,bucket_visited,653.1333333,10.2
7767,RadialMaze_2023-03-08_ARe_Lea3_S2,666.5833333,39995,,,Lea3,arm_visited,arm_7,653.1333333,13.45
7768,RadialMaze_2023-03-08_ARe_Lea3_S2,667.9,40074,,,Lea3,visited_bucket,bucket_visited,653.1333333,14.76666667
7769,RadialMaze_2023-03-08_ARe_Lea3_S2,672.2833333,40337,,,Lea3,arm_visited,arm_8,653.1333333,19.15
7770,RadialMaze_2023-03-08_ARe_Lea3_S2,673.3833333,40403,,,Lea3,visited_bucket,bucket_visited,653.1333333,20.25
7771,RadialMaze_2023-03-08_ARe_Lea3_S2,676.9,40614,,,Lea3,arm_visited,arm_2,653.1333333,23.76666667
7772,RadialMaze_2023-03-08_ARe_Lea3_S2,679.2833333,40757,,,Lea3,visited_bucket,bucket_visited,653.1333333,26.15
7773,RadialMaze_2023-03-08_ARe_Lea3_S2,683.1333333,40988,,,Lea3,arm_visited,arm_4,653.1333333,30
7774,RadialMaze_2023-03-08_ARe_Lea3_S2,684.7666667,41086,,,Lea3,visited_bucket,bucket_visited,653.1333333,31.63333333
7775,RadialMaze_2023-03-08_ARe_Lea3_S2,689.75,41385,,,Lea3,arm_visited,arm_6,653.1333333,36.61666667
7776,RadialMaze_2023-03-08_ARe_Lea3_S2,692.25,41535,,,Lea3,visited_bucket,bucket_visited,653.1333333,39.11666667
7777,RadialMaze_2023-03-08_ARe_Lea3_S2,775.8833333,46553,,,Lea3,arm_visited,arm_3,653.1333333,122.75
7778,RadialMaze_2023-03-08_ARe_Lea3_S2,775.8833333,46553,818.15,49089,Lea3,trial,5,775.8833333,0
7779,RadialMaze_2023-03-08_ARe_Lea3_S2,777.0833333,46625,,,Lea3,visited_bucket,bucket_visited,775.8833333,1.2
7780,RadialMaze_2023-03-08_ARe_Lea3_S2,779.2666667,46756,,,Lea3,arm_visited,arm_4,775.8833333,3.383333333
7781,RadialMaze_2023-03-08_ARe_Lea3_S2,780.8833333,46853,,,Lea3,visited_bucket,bucket_visited,775.8833333,5
7782,RadialMaze_2023-03-08_ARe_Lea3_S2,784.2833333,47057,,,Lea3,arm_visited,arm_5,775.8833333,8.4
7783,RadialMaze_2023-03-08_ARe_Lea3_S2,785.2166667,47113,,,Lea3,visited_bucket,bucket_visited,775.8833333,9.333333333
7784,RadialMaze_2023-03-08_ARe_Lea3_S2,788.95,47337,,,Lea3,arm_visited,arm_6,775.8833333,13.06666667
7785,RadialMaze_2023-03-08_ARe_Lea3_S2,789.8166667,47389,,,Lea3,visited_bucket,bucket_visited,775.8833333,13.93333333
7786,RadialMaze_2023-03-08_ARe_Lea3_S2,792.95,47577,,,Lea3,arm_visited,arm_7,775.8833333,17.06666667
7787,RadialMaze_2023-03-08_ARe_Lea3_S2,794.3,47658,,,Lea3,visited_bucket,bucket_visited,775.8833333,18.41666667
7788,RadialMaze_2023-03-08_ARe_Lea3_S2,798.5833333,47915,,,Lea3,arm_visited,arm_8,775.8833333,22.7
7789,RadialMaze_2023-03-08_ARe_Lea3_S2,799.4166667,47965,,,Lea3,visited_bucket,bucket_visited,775.8833333,23.53333333
7790,RadialMaze_2023-03-08_ARe_Lea3_S2,804.2833333,48257,,,Lea3,arm_visited,arm_2,775.8833333,28.4
7791,RadialMaze_2023-03-08_ARe_Lea3_S2,806,48360,,,Lea3,visited_bucket,bucket_visited,775.8833333,30.11666667
7792,RadialMaze_2023-03-08_ARe_Lea3_S2,809.7333333,48584,,,Lea3,arm_visited,arm_3,775.8833333,33.85
7793,RadialMaze_2023-03-08_ARe_Lea3_S2,810.7333333,48644,,,Lea3,visited_bucket,bucket_visited,775.8833333,34.85
7794,RadialMaze_2023-03-08_ARe_Lea3_S2,896.3166667,53779,939.9,56394,Lea3,trial,6,896.3166667,0
7795,RadialMaze_2023-03-08_ARe_Lea3_S2,896.7666667,53806,,,Lea3,arm_visited,arm_6,896.3166667,0.45
7796,RadialMaze_2023-03-08_ARe_Lea3_S2,897.7166667,53863,,,Lea3,visited_bucket,bucket_visited,896.3166667,1.4
7797,RadialMaze_2023-03-08_ARe_Lea3_S2,899.85,53991,,,Lea3,arm_visited,arm_7,896.3166667,3.533333333
7798,RadialMaze_2023-03-08_ARe_Lea3_S2,901.6333333,54098,,,Lea3,visited_bucket,bucket_visited,896.3166667,5.316666667
7799,RadialMaze_2023-03-08_ARe_Lea3_S2,905.3833333,54323,,,Lea3,arm_visited,arm_8,896.3166667,9.066666667
7800,RadialMaze_2023-03-08_ARe_Lea3_S2,907.4,54444,,,Lea3,visited_bucket,bucket_visited,896.3166667,11.08333333
7801,RadialMaze_2023-03-08_ARe_Lea3_S2,910.3833333,54623,,,Lea3,arm_visited,arm_2,896.3166667,14.06666667
7802,RadialMaze_2023-03-08_ARe_Lea3_S2,911.4166667,54685,,,Lea3,visited_bucket,bucket_visited,896.3166667,15.1
7803,RadialMaze_2023-03-08_ARe_Lea3_S2,915.55,54933,,,Lea3,arm_visited,arm_3,896.3166667,19.23333333
7804,RadialMaze_2023-03-08_ARe_Lea3_S2,916.55,54993,,,Lea3,visited_bucket,bucket_visited,896.3166667,20.23333333
7805,RadialMaze_2023-03-08_ARe_Lea3_S2,921.7166667,55303,,,Lea3,arm_visited,arm_4,896.3166667,25.4
7806,RadialMaze_2023-03-08_ARe_Lea3_S2,923.4333333,55406,,,Lea3,visited_bucket,bucket_visited,896.3166667,27.11666667
7807,RadialMaze_2023-03-08_ARe_Lea3_S2,927.1333333,55628,,,Lea3,arm_visited,arm_5,896.3166667,30.81666667
7808,RadialMaze_2023-03-08_ARe_Lea3_S2,929.3833333,55763,,,Lea3,visited_bucket,bucket_visited,896.3166667,33.06666667
7809,RadialMaze_2023-03-08_ARe_Lea3_S2,933.6666667,56020,,,Lea3,arm_visited,arm_6,896.3166667,37.35
7810,RadialMaze_2023-03-08_ARe_Lea3_S2,935.75,56145,,,Lea3,visited_bucket,bucket_visited,896.3166667,39.43333333
7811,RadialMaze_2023-03-08_ARe_Lea3_S2,1046.316667,62779,1089.716667,65383,Lea3,trial,7,1046.316667,0
7812,RadialMaze_2023-03-08_ARe_Lea3_S2,1046.45,62787,,,Lea3,arm_visited,arm_2,1046.316667,0.133333333
7813,RadialMaze_2023-03-08_ARe_Lea3_S2,1047,62820,,,Lea3,visited_bucket,bucket_visited,1046.316667,0.683333333
7814,RadialMaze_2023-03-08_ARe_Lea3_S2,1052.533333,63152,,,Lea3,arm_visited,arm_3,1046.316667,6.216666667
7815,RadialMaze_2023-03-08_ARe_Lea3_S2,1054.616667,63277,,,Lea3,visited_bucket,bucket_visited,1046.316667,8.3
7816,RadialMaze_2023-03-08_ARe_Lea3_S2,1057.933333,63476,,,Lea3,arm_visited,arm_4,1046.316667,11.61666667
7817,RadialMaze_2023-03-08_ARe_Lea3_S2,1059.033333,63542,,,Lea3,visited_bucket,bucket_visited,1046.316667,12.71666667
7818,RadialMaze_2023-03-08_ARe_Lea3_S2,1061.866667,63712,,,Lea3,arm_visited,arm_5,1046.316667,15.55
7819,RadialMaze_2023-03-08_ARe_Lea3_S2,1064.733333,63884,,,Lea3,visited_bucket,bucket_visited,1046.316667,18.41666667
7820,RadialMaze_2023-03-08_ARe_Lea3_S2,1070.7,64242,,,Lea3,arm_visited,arm_6,1046.316667,24.38333333
7821,RadialMaze_2023-03-08_ARe_Lea3_S2,1071.7,64302,,,Lea3,visited_bucket,bucket_visited,1046.316667,25.38333333
7822,RadialMaze_2023-03-08_ARe_Lea3_S2,1073.983333,64439,,,Lea3,arm_visited,arm_7,1046.316667,27.66666667
7823,RadialMaze_2023-03-08_ARe_Lea3_S2,1077.45,64647,,,Lea3,visited_bucket,bucket_visited,1046.316667,31.13333333
7824,RadialMaze_2023-03-08_ARe_Lea3_S2,1081.266667,64876,,,Lea3,arm_visited,arm_8,1046.316667,34.95
7825,RadialMaze_2023-03-08_ARe_Lea3_S2,1083.616667,65017,,,Lea3,visited_bucket,bucket_visited,1046.316667,37.3
7826,RadialMaze_2023-03-08_ARe_Lea3_S2,1089.716667,65383,,,Lea3,visited_bucket,bucket_visited,1046.316667,43.4
7827,RadialMaze_2023-03-08_ARe_Lea3_S2,1089.833333,65390,,,Lea3,arm_visited,arm_2,1046.316667,43.51666667
7828,RadialMaze_2023-02-27_ARe_Lenny4_S2,179.9332656,10796,212.9165865,12775,Lenny4,trial,1,179.9332656,0
7829,RadialMaze_2023-02-27_ARe_Lenny4_S2,180.7832653,10847,,,Lenny4,arm_visited,arm_6,179.9332656,0.84999968
7830,RadialMaze_2023-02-27_ARe_Lenny4_S2,181.8332649,10910,,,Lenny4,visited_bucket,bucket_visited,179.9332656,1.899999285
7831,RadialMaze_2023-02-27_ARe_Lenny4_S2,184.0665974,11044,,,Lenny4,arm_visited,arm_1,179.9332656,4.133331778
7832,RadialMaze_2023-02-27_ARe_Lenny4_S2,184.9999304,11100,,,Lenny4,visited_bucket,bucket_visited,179.9332656,5.06666476
7833,RadialMaze_2023-02-27_ARe_Lenny4_S2,187.9665959,11278,,,Lenny4,arm_visited,arm_6,179.9332656,8.03333031
7834,RadialMaze_2023-02-27_ARe_Lenny4_S2,188.7165956,11323,,,Lenny4,visited_bucket,bucket_visited,179.9332656,8.783330027
7835,RadialMaze_2023-02-27_ARe_Lenny4_S2,191.6665945,11500,,,Lenny4,arm_visited,arm_2,179.9332656,11.73332892
7836,RadialMaze_2023-02-27_ARe_Lenny4_S2,192.6165942,11557,,,Lenny4,visited_bucket,bucket_visited,179.9332656,12.68332856
7837,RadialMaze_2023-02-27_ARe_Lenny4_S2,195.5999264,11736,,,Lenny4,arm_visited,arm_7,179.9332656,15.66666077
7838,RadialMaze_2023-02-27_ARe_Lenny4_S2,196.3332594,11780,,,Lenny4,visited_bucket,bucket_visited,179.9332656,16.39999383
7839,RadialMaze_2023-02-27_ARe_Lenny4_S2,199.2332583,11954,,,Lenny4,arm_visited,arm_6,179.9332656,19.29999274
7840,RadialMaze_2023-02-27_ARe_Lenny4_S2,201.1832576,12071,,,Lenny4,visited_bucket,bucket_visited,179.9332656,21.249992
7841,RadialMaze_2023-02-27_ARe_Lenny4_S2,203.3665901,12202,,,Lenny4,arm_visited,arm_3,179.9332656,23.43332451
7842,RadialMaze_2023-02-27_ARe_Lenny4_S2,204.1832565,12251,,,Lenny4,visited_bucket,bucket_visited,179.9332656,24.24999087
7843,RadialMaze_2023-02-27_ARe_Lenny4_S2,206.8332555,12410,,,Lenny4,arm_visited,arm_1,179.9332656,26.89998987
7844,RadialMaze_2023-02-27_ARe_Lenny4_S2,207.6832552,12461,,,Lenny4,visited_bucket,bucket_visited,179.9332656,27.74998955
7845,RadialMaze_2023-02-27_ARe_Lenny4_S2,209.849921,12591,,,Lenny4,arm_visited,arm_7,179.9332656,29.91665541
7846,RadialMaze_2023-02-27_ARe_Lenny4_S2,210.783254,12647,,,Lenny4,visited_bucket,bucket_visited,179.9332656,30.84998839
7847,RadialMaze_2023-02-27_ARe_Lenny4_S2,314.9832148,18899,,,Lenny4,arm_visited,arm_7,179.9332656,135.0499492
7848,RadialMaze_2023-02-27_ARe_Lenny4_S2,314.9832148,18899,347.7832024,20867,Lenny4,trial,2,314.9832148,0
7849,RadialMaze_2023-02-27_ARe_Lenny4_S2,315.9332144,18956,,,Lenny4,visited_bucket,bucket_visited,314.9832148,0.949999642
7850,RadialMaze_2023-02-27_ARe_Lenny4_S2,318.5832134,19115,,,Lenny4,arm_visited,arm_8,314.9832148,3.599998645
7851,RadialMaze_2023-02-27_ARe_Lenny4_S2,319.5665464,19174,,,Lenny4,visited_bucket,bucket_visited,314.9832148,4.583331608
7852,RadialMaze_2023-02-27_ARe_Lenny4_S2,322.0165455,19321,,,Lenny4,arm_visited,arm_6,314.9832148,7.033330686
7853,RadialMaze_2023-02-27_ARe_Lenny4_S2,323.1998783,19392,,,Lenny4,visited_bucket,bucket_visited,314.9832148,8.216663574
7854,RadialMaze_2023-02-27_ARe_Lenny4_S2,325.3332109,19520,,,Lenny4,arm_visited,arm_3,314.9832148,10.3499961
7855,RadialMaze_2023-02-27_ARe_Lenny4_S2,325.816544,19549,,,Lenny4,visited_bucket,bucket_visited,314.9832148,10.83332926
7856,RadialMaze_2023-02-27_ARe_Lenny4_S2,328.4498764,19707,,,Lenny4,arm_visited,arm_1,314.9832148,13.4666616
7857,RadialMaze_2023-02-27_ARe_Lenny4_S2,329.7498759,19785,,,Lenny4,visited_bucket,bucket_visited,314.9832148,14.76666111
7858,RadialMaze_2023-02-27_ARe_Lenny4_S2,332.2832083,19937,,,Lenny4,arm_visited,arm_7,314.9832148,17.29999349
7859,RadialMaze_2023-02-27_ARe_Lenny4_S2,332.7665414,19966,,,Lenny4,visited_bucket,bucket_visited,314.9832148,17.78332664
7860,RadialMaze_2023-02-27_ARe_Lenny4_S2,335.7498736,20145,,,Lenny4,arm_visited,arm_8,314.9832148,20.76665885
7861,RadialMaze_2023-02-27_ARe_Lenny4_S2,336.2832068,20177,,,Lenny4,visited_bucket,bucket_visited,314.9832148,21.29999198
7862,RadialMaze_2023-02-27_ARe_Lenny4_S2,339.1332057,20348,,,Lenny4,arm_visited,arm_6,314.9832148,24.14999091
7863,RadialMaze_2023-02-27_ARe_Lenny4_S2,340.2165386,20413,,,Lenny4,visited_bucket,bucket_visited,314.9832148,25.23332384
7864,RadialMaze_2023-02-27_ARe_Lenny4_S2,343.4498707,20607,,,Lenny4,arm_visited,arm_3,314.9832148,28.46665595
7865,RadialMaze_2023-02-27_ARe_Lenny4_S2,343.8498706,20631,,,Lenny4,visited_bucket,bucket_visited,314.9832148,28.8666558
7866,RadialMaze_2023-02-27_ARe_Lenny4_S2,346.8832028,20813,,,Lenny4,arm_visited,arm_1,314.9832148,31.89998799
7867,RadialMaze_2023-02-27_ARe_Lenny4_S2,347.7832024,20867,,,Lenny4,visited_bucket,bucket_visited,314.9832148,32.79998765
7868,RadialMaze_2023-02-27_ARe_Lenny4_S2,427.4498391,25647,460.6164933,27637,Lenny4,trial,3,427.4498391,0
7869,RadialMaze_2023-02-27_ARe_Lenny4_S2,428.1665055,25690,,,Lenny4,arm_visited,arm_5,427.4498391,0.716666397
7870,RadialMaze_2023-02-27_ARe_Lenny4_S2,429.3331717,25760,,,Lenny4,visited_bucket,bucket_visited,427.4498391,1.883332624
7871,RadialMaze_2023-02-27_ARe_Lenny4_S2,430.449838,25827,,,Lenny4,arm_visited,arm_3,427.4498391,2.999998871
7872,RadialMaze_2023-02-27_ARe_Lenny4_S2,432.5998372,25956,,,Lenny4,visited_bucket,bucket_visited,427.4498391,5.149998062
7873,RadialMaze_2023-02-27_ARe_Lenny4_S2,434.8498363,26091,,,Lenny4,arm_visited,arm_8,427.4498391,7.399997215
7874,RadialMaze_2023-02-27_ARe_Lenny4_S2,435.5165027,26131,,,Lenny4,visited_bucket,bucket_visited,427.4498391,8.06666363
7875,RadialMaze_2023-02-27_ARe_Lenny4_S2,438.5831682,26315,,,Lenny4,arm_visited,arm_6,427.4498391,11.13332914
7876,RadialMaze_2023-02-27_ARe_Lenny4_S2,439.6165012,26377,,,Lenny4,visited_bucket,bucket_visited,427.4498391,12.16666209
7877,RadialMaze_2023-02-27_ARe_Lenny4_S2,442.2331669,26534,,,Lenny4,arm_visited,arm_3,427.4498391,14.78332777
7878,RadialMaze_2023-02-27_ARe_Lenny4_S2,442.9331666,26576,,,Lenny4,visited_bucket,bucket_visited,427.4498391,15.48332751
7879,RadialMaze_2023-02-27_ARe_Lenny4_S2,444.9331659,26696,,,Lenny4,arm_visited,arm_8,427.4498391,17.48332675
7880,RadialMaze_2023-02-27_ARe_Lenny4_S2,446.1331654,26768,,,Lenny4,visited_bucket,bucket_visited,427.4498391,18.6833263
7881,RadialMaze_2023-02-27_ARe_Lenny4_S2,449.3664975,26962,,,Lenny4,arm_visited,arm_7,427.4498391,21.91665842
7882,RadialMaze_2023-02-27_ARe_Lenny4_S2,450.6331637,27038,,,Lenny4,visited_bucket,bucket_visited,427.4498391,23.18332461
7883,RadialMaze_2023-02-27_ARe_Lenny4_S2,453.3998293,27204,,,Lenny4,arm_visited,arm_5,427.4498391,25.94999023
7884,RadialMaze_2023-02-27_ARe_Lenny4_S2,454.4331623,27266,,,Lenny4,visited_bucket,bucket_visited,427.4498391,26.98332318
7885,RadialMaze_2023-02-27_ARe_Lenny4_S2,457.4164945,27445,,,Lenny4,arm_visited,arm_4,427.4498391,29.96665539
7886,RadialMaze_2023-02-27_ARe_Lenny4_S2,458.5664941,27514,,,Lenny4,visited_bucket,bucket_visited,427.4498391,31.11665495
7887,RadialMaze_2023-02-27_ARe_Lenny4_S2,557.7831234,33467,,,Lenny4,forced_choice ,arm_7,427.4498391,130.3332843
7888,RadialMaze_2023-02-27_ARe_Lenny4_S2,565.7164537,33943,,,Lenny4,forced_choice ,arm_4,427.4498391,138.2666146
7889,RadialMaze_2023-02-27_ARe_Lenny4_S2,567.1497865,34029,592.8164435,35569,Lenny4,trial,4,567.1497865,0
7890,RadialMaze_2023-02-27_ARe_Lenny4_S2,567.6831197,34061,,,Lenny4,arm_visited,arm_5,567.1497865,0.533333133
7891,RadialMaze_2023-02-27_ARe_Lenny4_S2,568.8164526,34129,,,Lenny4,visited_bucket,bucket_visited,567.1497865,1.666666039
7892,RadialMaze_2023-02-27_ARe_Lenny4_S2,571.7497848,34305,,,Lenny4,arm_visited,arm_3,567.1497865,4.599998269
7893,RadialMaze_2023-02-27_ARe_Lenny4_S2,572.5331178,34352,,,Lenny4,visited_bucket,bucket_visited,567.1497865,5.383331307
7894,RadialMaze_2023-02-27_ARe_Lenny4_S2,574.4331171,34466,,,Lenny4,arm_visited,arm_8,567.1497865,7.283330592
7895,RadialMaze_2023-02-27_ARe_Lenny4_S2,575.6331167,34538,,,Lenny4,visited_bucket,bucket_visited,567.1497865,8.48333014
7896,RadialMaze_2023-02-27_ARe_Lenny4_S2,577.9497825,34677,,,Lenny4,arm_visited,arm_6,567.1497865,10.79999593
7897,RadialMaze_2023-02-27_ARe_Lenny4_S2,578.7831155,34727,,,Lenny4,visited_bucket,bucket_visited,567.1497865,11.63332895
7898,RadialMaze_2023-02-27_ARe_Lenny4_S2,581.0664479,34864,,,Lenny4,arm_visited,arm_3,567.1497865,13.91666143
7899,RadialMaze_2023-02-27_ARe_Lenny4_S2,582.3331141,34940,,,Lenny4,visited_bucket,bucket_visited,567.1497865,15.18332762
7900,RadialMaze_2023-02-27_ARe_Lenny4_S2,584.6331133,35078,,,Lenny4,arm_visited,arm_4,567.1497865,17.48332675
7901,RadialMaze_2023-02-27_ARe_Lenny4_S2,585.4664463,35128,,,Lenny4,visited_bucket,bucket_visited,567.1497865,18.31665977
7902,RadialMaze_2023-02-27_ARe_Lenny4_S2,588.0664453,35284,,,Lenny4,arm_visited,arm_2,567.1497865,20.91665879
7903,RadialMaze_2023-02-27_ARe_Lenny4_S2,589.016445,35341,,,Lenny4,visited_bucket,bucket_visited,567.1497865,21.86665844
7904,RadialMaze_2023-02-27_ARe_Lenny4_S2,591.3331108,35480,,,Lenny4,arm_visited,arm_7,567.1497865,24.18332423
7905,RadialMaze_2023-02-27_ARe_Lenny4_S2,591.9164439,35515,,,Lenny4,visited_bucket,bucket_visited,567.1497865,24.76665734
7906,RadialMaze_2023-02-27_ARe_Lenny4_S2,678.3997446,40704,,,Lenny4,forced_choice ,arm_6,567.1497865,111.2499581
7907,RadialMaze_2023-02-27_ARe_Lenny4_S2,685.5164086,41131,,,Lenny4,forced_choice ,arm_1,567.1497865,118.3666221
7908,RadialMaze_2023-02-27_ARe_Lenny4_S2,686.5497416,41193,711.8330654,42710,Lenny4,trial,5,686.5497416,0
7909,RadialMaze_2023-02-27_ARe_Lenny4_S2,688.2164076,41293,,,Lenny4,arm_visited,arm_3,686.5497416,1.666666039
7910,RadialMaze_2023-02-27_ARe_Lenny4_S2,688.6497408,41319,,,Lenny4,visited_bucket,bucket_visited,686.5497416,2.09999921
7911,RadialMaze_2023-02-27_ARe_Lenny4_S2,691.0664065,41464,,,Lenny4,arm_visited,arm_5,686.5497416,4.516664967
7912,RadialMaze_2023-02-27_ARe_Lenny4_S2,692.2164061,41533,,,Lenny4,visited_bucket,bucket_visited,686.5497416,5.666664534
7913,RadialMaze_2023-02-27_ARe_Lenny4_S2,694.4497386,41667,,,Lenny4,arm_visited,arm_8,686.5497416,7.899997026
7914,RadialMaze_2023-02-27_ARe_Lenny4_S2,694.8997384,41694,,,Lenny4,visited_bucket,bucket_visited,686.5497416,8.349996857
7915,RadialMaze_2023-02-27_ARe_Lenny4_S2,697.916404,41875,,,Lenny4,arm_visited,arm_6,686.5497416,11.36666239
7916,RadialMaze_2023-02-27_ARe_Lenny4_S2,698.6664037,41920,,,Lenny4,visited_bucket,bucket_visited,686.5497416,12.11666211
7917,RadialMaze_2023-02-27_ARe_Lenny4_S2,701.1664027,42070,,,Lenny4,arm_visited,arm_3,686.5497416,14.61666116
7918,RadialMaze_2023-02-27_ARe_Lenny4_S2,701.8164025,42109,,,Lenny4,visited_bucket,bucket_visited,686.5497416,15.26666092
7919,RadialMaze_2023-02-27_ARe_Lenny4_S2,704.5164015,42271,,,Lenny4,arm_visited,arm_5,686.5497416,17.9666599
7920,RadialMaze_2023-02-27_ARe_Lenny4_S2,705.7997343,42348,,,Lenny4,visited_bucket,bucket_visited,686.5497416,19.24999275
7921,RadialMaze_2023-02-27_ARe_Lenny4_S2,709.3830663,42563,,,Lenny4,arm_visited,arm_8,686.5497416,22.83332474
7922,RadialMaze_2023-02-27_ARe_Lenny4_S2,709.9330661,42596,,,Lenny4,visited_bucket,bucket_visited,686.5497416,23.38332453
7923,RadialMaze_2023-02-27_ARe_Lenny4_S2,804.1496973,48249,,,Lenny4,forced_choice ,arm_5,686.5497416,117.5999557
7924,RadialMaze_2023-02-27_ARe_Lenny4_S2,810.9163614,48655,,,Lenny4,forced_choice ,arm_8,686.5497416,124.3666199
7925,RadialMaze_2023-02-27_ARe_Lenny4_S2,812.4163609,48745,842.9996827,50580,Lenny4,trial,6,812.4163609,0
7926,RadialMaze_2023-02-27_ARe_Lenny4_S2,812.5663608,48754,,,Lenny4,arm_visited,arm_2,812.4163609,0.149999944
7927,RadialMaze_2023-02-27_ARe_Lenny4_S2,814.3496935,48861,,,Lenny4,visited_bucket,bucket_visited,812.4163609,1.933332606
7928,RadialMaze_2023-02-27_ARe_Lenny4_S2,816.3496927,48981,,,Lenny4,arm_visited,arm_7,812.4163609,3.933331853
7929,RadialMaze_2023-02-27_ARe_Lenny4_S2,817.3830257,49043,,,Lenny4,visited_bucket,bucket_visited,812.4163609,4.966664797
7930,RadialMaze_2023-02-27_ARe_Lenny4_S2,819.4330249,49166,,,Lenny4,arm_visited,arm_2,812.4163609,7.016664026
7931,RadialMaze_2023-02-27_ARe_Lenny4_S2,821.0663576,49264,,,Lenny4,visited_bucket,bucket_visited,812.4163609,8.649996744
7932,RadialMaze_2023-02-27_ARe_Lenny4_S2,822.2496905,49335,,,Lenny4,arm_visited,arm_7,812.4163609,9.833329632
7933,RadialMaze_2023-02-27_ARe_Lenny4_S2,823.9163565,49435,,,Lenny4,visited_bucket,bucket_visited,812.4163609,11.49999567
7934,RadialMaze_2023-02-27_ARe_Lenny4_S2,826.5330222,49592,,,Lenny4,arm_visited,arm_8,812.4163609,14.11666135
7935,RadialMaze_2023-02-27_ARe_Lenny4_S2,827.0496887,49623,,,Lenny4,visited_bucket,bucket_visited,812.4163609,14.63332783
7936,RadialMaze_2023-02-27_ARe_Lenny4_S2,829.883021,49793,,,Lenny4,arm_visited,arm_6,812.4163609,17.46666009
7937,RadialMaze_2023-02-27_ARe_Lenny4_S2,830.4996874,49830,,,Lenny4,visited_bucket,bucket_visited,812.4163609,18.08332653
7938,RadialMaze_2023-02-27_ARe_Lenny4_S2,832.4163533,49945,,,Lenny4,arm_visited,arm_4,812.4163609,19.99999247
7939,RadialMaze_2023-02-27_ARe_Lenny4_S2,833.6163529,50017,,,Lenny4,visited_bucket,bucket_visited,812.4163609,21.19999202
7940,RadialMaze_2023-02-27_ARe_Lenny4_S2,836.8330183,50210,,,Lenny4,arm_visited,arm_2,812.4163609,24.41665748
7941,RadialMaze_2023-02-27_ARe_Lenny4_S2,837.4163515,50245,,,Lenny4,visited_bucket,bucket_visited,812.4163609,24.99999059
7942,RadialMaze_2023-02-27_ARe_Lenny4_S2,839.8996839,50394,,,Lenny4,arm_visited,arm_8,812.4163609,27.48332299
