"","CDL_name","sex","Number_arms","session","trial_num","condition","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","lag.from.last.choice","number.cups","error.ny","Age"
"10856","Freeda","f",8,2,3,"self-ordered",429,7,6,0,3,"yes","0",2,3002,4,6,0,13
"10857","Freeda","f",8,2,3,"self-ordered",429,7,6,0,5,"yes","0",3,3002,2,6,0,13
"10858","Freeda","f",8,2,3,"self-ordered",429,7,6,0,2,"yes","0",4,3002,5,6,0,13
"10859","Freeda","f",8,2,3,"self-ordered",429,7,6,0,6,"yes","0",5,3002,1,6,0,13
"10860","Freeda","f",8,2,3,"self-ordered",429,7,6,0,1,"yes","0",6,3002,6,6,1,13
"10861","Freeda","f",8,2,3,"self-ordered",429,7,6,0,4,"yes","0",8,3002,3,6,0,13
"10862","Freeda","f",8,2,3,"self-ordered",429,8,1,1,3,"no","1",2,3003,5,6,0,13
"10863","Freeda","f",8,2,3,"self-ordered",429,8,1,1,5,"no","1",3,3003,3,6,0,13
"10864","Freeda","f",8,2,3,"self-ordered",429,8,1,1,2,"no","1",4,3003,6,6,0,13
"10865","Freeda","f",8,2,3,"self-ordered",429,8,1,1,6,"no","1",5,3003,2,6,0,13
"10866","Freeda","f",8,2,3,"self-ordered",429,8,1,1,7,"no","1",6,3003,1,6,0,13
"10867","Freeda","f",8,2,3,"self-ordered",429,8,1,1,4,"no","1",8,3003,4,6,0,13
"10868","Vivi","f",8,2,1,"self-ordered",430,2,2,1,1,"yes","0",1,3004,1,1,0,81
"10869","Vivi","f",8,2,1,"self-ordered",430,3,8,1,1,"yes","0",1,3005,2,2,0,81
"10870","Vivi","f",8,2,1,"self-ordered",430,3,8,1,2,"yes","0",2,3005,1,2,0,81
"10871","Vivi","f",8,2,1,"self-ordered",430,4,6,1,1,"yes","0",1,3006,3,3,0,81
"10872","Vivi","f",8,2,1,"self-ordered",430,4,6,1,2,"yes","0",2,3006,2,3,0,81
"10873","Vivi","f",8,2,1,"self-ordered",430,4,6,1,3,"yes","0",8,3006,1,3,0,81
"10874","Vivi","f",8,2,1,"self-ordered",430,5,4,1,1,"yes","0",1,3007,4,4,0,81
"10875","Vivi","f",8,2,1,"self-ordered",430,5,4,1,2,"yes","0",2,3007,3,4,0,81
"10876","Vivi","f",8,2,1,"self-ordered",430,5,4,1,4,"yes","0",6,3007,1,4,0,81
"10877","Vivi","f",8,2,1,"self-ordered",430,5,4,1,3,"yes","0",8,3007,2,4,0,81
"10878","Vivi","f",8,2,1,"self-ordered",430,6,2,0,1,"yes","0",1,3008,5,5,0,81
"10879","Vivi","f",8,2,1,"self-ordered",430,6,2,0,2,"yes","0",2,3008,4,5,1,81
"10880","Vivi","f",8,2,1,"self-ordered",430,6,2,0,5,"yes","0",4,3008,1,5,0,81
"10881","Vivi","f",8,2,1,"self-ordered",430,6,2,0,4,"yes","0",6,3008,2,5,0,81
"10882","Vivi","f",8,2,1,"self-ordered",430,6,2,0,3,"yes","0",8,3008,3,5,0,81
"10883","Vivi","f",8,2,1,"self-ordered",430,7,1,0,1,"no","1",1,3009,6,5,1,81
"10884","Vivi","f",8,2,1,"self-ordered",430,7,1,0,6,"no","1",2,3009,1,5,0,81
"10885","Vivi","f",8,2,1,"self-ordered",430,7,1,0,5,"no","1",4,3009,2,5,0,81
"10886","Vivi","f",8,2,1,"self-ordered",430,7,1,0,4,"no","1",6,3009,3,5,0,81
"10887","Vivi","f",8,2,1,"self-ordered",430,7,1,0,3,"no","1",8,3009,4,5,0,81
"10888","Vivi","f",8,2,1,"self-ordered",430,8,7,1,7,"no","1",1,3010,1,5,0,81
"10889","Vivi","f",8,2,1,"self-ordered",430,8,7,1,6,"no","1",2,3010,2,5,0,81
"10890","Vivi","f",8,2,1,"self-ordered",430,8,7,1,5,"no","1",4,3010,3,5,0,81
"10891","Vivi","f",8,2,1,"self-ordered",430,8,7,1,4,"no","1",6,3010,4,5,0,81
"10892","Vivi","f",8,2,1,"self-ordered",430,8,7,1,3,"no","1",8,3010,5,5,0,81
"10893","Vivi","f",8,2,2,"self-ordered",431,2,5,1,1,"yes","0",4,3011,1,1,0,81
"10894","Vivi","f",8,2,2,"self-ordered",431,3,3,1,1,"yes","0",4,3012,2,2,0,81
"10895","Vivi","f",8,2,2,"self-ordered",431,3,3,1,2,"yes","0",5,3012,1,2,0,81
"10896","Vivi","f",8,2,2,"self-ordered",431,4,2,1,3,"yes","0",3,3013,1,3,0,81
"10897","Vivi","f",8,2,2,"self-ordered",431,4,2,1,1,"yes","0",4,3013,3,3,0,81
"10898","Vivi","f",8,2,2,"self-ordered",431,4,2,1,2,"yes","0",5,3013,2,3,0,81
"10899","Vivi","f",8,2,2,"self-ordered",431,5,8,1,4,"yes","0",2,3014,1,4,0,81
"10900","Vivi","f",8,2,2,"self-ordered",431,5,8,1,3,"yes","0",3,3014,2,4,0,81
"10901","Vivi","f",8,2,2,"self-ordered",431,5,8,1,1,"yes","0",4,3014,4,4,0,81
"10902","Vivi","f",8,2,2,"self-ordered",431,5,8,1,2,"yes","0",5,3014,3,4,0,81
"10903","Vivi","f",8,2,2,"self-ordered",431,6,6,1,4,"yes","0",2,3015,2,5,0,81
"10904","Vivi","f",8,2,2,"self-ordered",431,6,6,1,3,"yes","0",3,3015,3,5,0,81
"10905","Vivi","f",8,2,2,"self-ordered",431,6,6,1,1,"yes","0",4,3015,5,5,0,81
"10906","Vivi","f",8,2,2,"self-ordered",431,6,6,1,2,"yes","0",5,3015,4,5,0,81
"10907","Vivi","f",8,2,2,"self-ordered",431,6,6,1,5,"yes","0",8,3015,1,5,0,81
"10908","Vivi","f",8,2,2,"self-ordered",431,7,5,0,4,"yes","0",2,3016,3,6,0,81
"10909","Vivi","f",8,2,2,"self-ordered",431,7,5,0,3,"yes","0",3,3016,4,6,0,81
"10910","Vivi","f",8,2,2,"self-ordered",431,7,5,0,1,"yes","0",4,3016,6,6,0,81
"10911","Vivi","f",8,2,2,"self-ordered",431,7,5,0,2,"yes","0",5,3016,5,6,1,81
"10912","Vivi","f",8,2,2,"self-ordered",431,7,5,0,6,"yes","0",6,3016,1,6,0,81
"10913","Vivi","f",8,2,2,"self-ordered",431,7,5,0,5,"yes","0",8,3016,2,6,0,81
"10914","Vivi","f",8,2,2,"self-ordered",431,8,3,0,4,"no","1",2,3017,4,6,0,81
"10915","Vivi","f",8,2,2,"self-ordered",431,8,3,0,3,"no","1",3,3017,5,6,1,81
"10916","Vivi","f",8,2,2,"self-ordered",431,8,3,0,1,"no","1",4,3017,7,6,0,81
"10917","Vivi","f",8,2,2,"self-ordered",431,8,3,0,7,"no","1",5,3017,1,6,0,81
"10918","Vivi","f",8,2,2,"self-ordered",431,8,3,0,6,"no","1",6,3017,2,6,0,81
"10919","Vivi","f",8,2,2,"self-ordered",431,8,3,0,5,"no","1",8,3017,3,6,0,81
"10920","Vivi","f",8,2,1,"forced",432,2,2,1,1,"yes","0",7,3018,1,1,0,81
"10921","Vivi","f",8,2,1,"forced",432,3,1,1,2,"yes","0",2,3019,1,2,0,81
"10922","Vivi","f",8,2,1,"forced",432,3,1,1,1,"yes","0",7,3019,2,2,0,81
"10923","Vivi","f",8,2,1,"forced",432,4,7,0,3,"yes","0",1,3020,1,3,0,81
"10924","Vivi","f",8,2,1,"forced",432,4,7,0,2,"yes","0",2,3020,2,3,0,81
"10925","Vivi","f",8,2,1,"forced",432,4,7,0,1,"yes","0",7,3020,3,3,1,81
"10926","Vivi","f",8,2,1,"forced",432,5,8,1,3,"no","1",1,3021,2,3,0,81
"10927","Vivi","f",8,2,1,"forced",432,5,8,1,2,"no","1",2,3021,3,3,0,81
"10928","Vivi","f",8,2,1,"forced",432,5,8,1,4,"no","1",7,3021,1,3,0,81
"10929","Vivi","f",8,2,1,"forced",432,6,5,1,3,"yes","1",1,3022,3,4,0,81
"10930","Vivi","f",8,2,1,"forced",432,6,5,1,2,"yes","1",2,3022,4,4,0,81
"10931","Vivi","f",8,2,1,"forced",432,6,5,1,4,"yes","1",7,3022,2,4,0,81
"10932","Vivi","f",8,2,1,"forced",432,6,5,1,5,"yes","1",8,3022,1,4,0,81
"10933","Vivi","f",8,2,1,"forced",432,7,1,0,3,"yes","1",1,3023,4,5,1,81
"10934","Vivi","f",8,2,1,"forced",432,7,1,0,2,"yes","1",2,3023,5,5,0,81
"10935","Vivi","f",8,2,1,"forced",432,7,1,0,6,"yes","1",5,3023,1,5,0,81
"10936","Vivi","f",8,2,1,"forced",432,7,1,0,4,"yes","1",7,3023,3,5,0,81
"10937","Vivi","f",8,2,1,"forced",432,7,1,0,5,"yes","1",8,3023,2,5,0,81
"10938","Vivi","f",8,2,1,"forced",432,8,3,1,7,"no","1",1,3024,1,5,0,81
"10939","Vivi","f",8,2,1,"forced",432,8,3,1,2,"no","1",2,3024,6,5,0,81
"10940","Vivi","f",8,2,1,"forced",432,8,3,1,6,"no","1",5,3024,2,5,0,81
"10941","Vivi","f",8,2,1,"forced",432,8,3,1,4,"no","1",7,3024,4,5,0,81
"10942","Vivi","f",8,2,1,"forced",432,8,3,1,5,"no","1",8,3024,3,5,0,81
"10943","Vivi","f",8,2,2,"forced",433,2,8,1,1,"yes","0",4,3025,1,1,0,81
"10944","Vivi","f",8,2,2,"forced",433,3,6,1,1,"yes","0",4,3026,2,2,0,81
"10945","Vivi","f",8,2,2,"forced",433,3,6,1,2,"yes","0",8,3026,1,2,0,81
"10946","Vivi","f",8,2,2,"forced",433,4,7,1,1,"yes","0",4,3027,3,3,0,81
"10947","Vivi","f",8,2,2,"forced",433,4,7,1,3,"yes","0",6,3027,1,3,0,81
"10948","Vivi","f",8,2,2,"forced",433,4,7,1,2,"yes","0",8,3027,2,3,0,81
"10949","Vivi","f",8,2,2,"forced",433,5,5,1,1,"yes","0",4,3028,4,4,0,81
"10950","Vivi","f",8,2,2,"forced",433,5,5,1,3,"yes","0",6,3028,2,4,0,81
"10951","Vivi","f",8,2,2,"forced",433,5,5,1,4,"yes","0",7,3028,1,4,0,81
"10952","Vivi","f",8,2,2,"forced",433,5,5,1,2,"yes","0",8,3028,3,4,0,81
"10953","Vivi","f",8,2,2,"forced",433,6,3,1,1,"yes","0",4,3029,5,5,0,81
"10954","Vivi","f",8,2,2,"forced",433,6,3,1,5,"yes","0",5,3029,1,5,0,81
"10955","Vivi","f",8,2,2,"forced",433,6,3,1,3,"yes","0",6,3029,3,5,0,81
"10956","Vivi","f",8,2,2,"forced",433,6,3,1,4,"yes","0",7,3029,2,5,0,81
"10957","Vivi","f",8,2,2,"forced",433,6,3,1,2,"yes","0",8,3029,4,5,0,81
"10958","Vivi","f",8,2,2,"forced",433,7,2,1,6,"yes","0",3,3030,1,6,0,81
"10959","Vivi","f",8,2,2,"forced",433,7,2,1,1,"yes","0",4,3030,6,6,0,81
"10960","Vivi","f",8,2,2,"forced",433,7,2,1,5,"yes","0",5,3030,2,6,0,81
"10961","Vivi","f",8,2,2,"forced",433,7,2,1,3,"yes","0",6,3030,4,6,0,81
"10962","Vivi","f",8,2,2,"forced",433,7,2,1,4,"yes","0",7,3030,3,6,0,81
"10963","Vivi","f",8,2,2,"forced",433,7,2,1,2,"yes","0",8,3030,5,6,0,81
"10964","Vivi","f",8,2,2,"forced",433,8,1,1,7,"yes","0",2,3031,1,7,0,81
"10965","Vivi","f",8,2,2,"forced",433,8,1,1,6,"yes","0",3,3031,2,7,0,81
"10966","Vivi","f",8,2,2,"forced",433,8,1,1,1,"yes","0",4,3031,7,7,0,81
"10967","Vivi","f",8,2,2,"forced",433,8,1,1,5,"yes","0",5,3031,3,7,0,81
"10968","Vivi","f",8,2,2,"forced",433,8,1,1,3,"yes","0",6,3031,5,7,0,81
"10969","Vivi","f",8,2,2,"forced",433,8,1,1,4,"yes","0",7,3031,4,7,0,81
"10970","Vivi","f",8,2,2,"forced",433,8,1,1,2,"yes","0",8,3031,6,7,0,81
"10971","Ludwig2","m",8,2,1,"forced",434,2,7,1,1,"yes","0",3,3032,1,1,0,54
"10972","Ludwig2","m",8,2,1,"forced",434,3,2,1,1,"yes","0",3,3033,2,2,0,54
"10973","Ludwig2","m",8,2,1,"forced",434,3,2,1,2,"yes","0",7,3033,1,2,0,54
"10974","Ludwig2","m",8,2,1,"forced",434,4,3,0,3,"yes","0",2,3034,1,3,0,54
"10975","Ludwig2","m",8,2,1,"forced",434,4,3,0,1,"yes","0",3,3034,3,3,1,54
"10976","Ludwig2","m",8,2,1,"forced",434,4,3,0,2,"yes","0",7,3034,2,3,0,54
"10977","Ludwig2","m",8,2,1,"forced",434,5,4,1,3,"no","1",2,3035,2,3,0,54
"10978","Ludwig2","m",8,2,1,"forced",434,5,4,1,4,"no","1",3,3035,1,3,0,54
"10979","Ludwig2","m",8,2,1,"forced",434,5,4,1,2,"no","1",7,3035,3,3,0,54
"10980","Ludwig2","m",8,2,1,"forced",434,6,5,1,3,"yes","1",2,3036,3,4,0,54
"10981","Ludwig2","m",8,2,1,"forced",434,6,5,1,4,"yes","1",3,3036,2,4,0,54
"10982","Ludwig2","m",8,2,1,"forced",434,6,5,1,5,"yes","1",4,3036,1,4,0,54
"10983","Ludwig2","m",8,2,1,"forced",434,6,5,1,2,"yes","1",7,3036,4,4,0,54
"10984","Ludwig2","m",8,2,1,"forced",434,7,8,1,3,"yes","1",2,3037,4,5,0,54
"10985","Ludwig2","m",8,2,1,"forced",434,7,8,1,4,"yes","1",3,3037,3,5,0,54
"10986","Ludwig2","m",8,2,1,"forced",434,7,8,1,5,"yes","1",4,3037,2,5,0,54
"10987","Ludwig2","m",8,2,1,"forced",434,7,8,1,6,"yes","1",5,3037,1,5,0,54
"10988","Ludwig2","m",8,2,1,"forced",434,7,8,1,2,"yes","1",7,3037,5,5,0,54
"10989","Ludwig2","m",8,2,1,"forced",434,8,7,0,3,"yes","1",2,3038,5,6,0,54
"10990","Ludwig2","m",8,2,1,"forced",434,8,7,0,4,"yes","1",3,3038,4,6,0,54
"10991","Ludwig2","m",8,2,1,"forced",434,8,7,0,5,"yes","1",4,3038,3,6,0,54
"10992","Ludwig2","m",8,2,1,"forced",434,8,7,0,6,"yes","1",5,3038,2,6,0,54
"10993","Ludwig2","m",8,2,1,"forced",434,8,7,0,2,"yes","1",7,3038,6,6,1,54
"10994","Ludwig2","m",8,2,1,"forced",434,8,7,0,7,"yes","1",8,3038,1,6,0,54
"10995","Ludwig2","m",8,2,2,"forced",435,2,2,1,1,"yes","0",5,3039,1,1,0,54
"10996","Ludwig2","m",8,2,2,"forced",435,3,1,1,2,"yes","0",2,3040,1,2,0,54
"10997","Ludwig2","m",8,2,2,"forced",435,3,1,1,1,"yes","0",5,3040,2,2,0,54
"10998","Ludwig2","m",8,2,2,"forced",435,4,2,0,3,"yes","0",1,3041,1,3,0,54
"10999","Ludwig2","m",8,2,2,"forced",435,4,2,0,2,"yes","0",2,3041,2,3,1,54
"11000","Ludwig2","m",8,2,2,"forced",435,4,2,0,1,"yes","0",5,3041,3,3,0,54
"11001","Ludwig2","m",8,2,2,"forced",435,5,3,1,3,"no","1",1,3042,2,3,0,54
"11002","Ludwig2","m",8,2,2,"forced",435,5,3,1,4,"no","1",2,3042,1,3,0,54
"11003","Ludwig2","m",8,2,2,"forced",435,5,3,1,1,"no","1",5,3042,4,3,0,54
"11004","Ludwig2","m",8,2,2,"forced",435,6,4,1,3,"yes","1",1,3043,3,4,0,54
"11005","Ludwig2","m",8,2,2,"forced",435,6,4,1,4,"yes","1",2,3043,2,4,0,54
"11006","Ludwig2","m",8,2,2,"forced",435,6,4,1,5,"yes","1",3,3043,1,4,0,54
"11007","Ludwig2","m",8,2,2,"forced",435,6,4,1,1,"yes","1",5,3043,5,4,0,54
"11008","Ludwig2","m",8,2,2,"forced",435,7,6,1,3,"yes","1",1,3044,4,5,0,54
"11009","Ludwig2","m",8,2,2,"forced",435,7,6,1,4,"yes","1",2,3044,3,5,0,54
"11010","Ludwig2","m",8,2,2,"forced",435,7,6,1,5,"yes","1",3,3044,2,5,0,54
"11011","Ludwig2","m",8,2,2,"forced",435,7,6,1,6,"yes","1",4,3044,1,5,0,54
"11012","Ludwig2","m",8,2,2,"forced",435,7,6,1,1,"yes","1",5,3044,6,5,0,54
"11013","Ludwig2","m",8,2,2,"forced",435,8,1,0,3,"yes","1",1,3045,5,6,1,54
"11014","Ludwig2","m",8,2,2,"forced",435,8,1,0,4,"yes","1",2,3045,4,6,0,54
"11015","Ludwig2","m",8,2,2,"forced",435,8,1,0,5,"yes","1",3,3045,3,6,0,54
"11016","Ludwig2","m",8,2,2,"forced",435,8,1,0,6,"yes","1",4,3045,2,6,0,54
"11017","Ludwig2","m",8,2,2,"forced",435,8,1,0,1,"yes","1",5,3045,7,6,0,54
"11018","Ludwig2","m",8,2,2,"forced",435,8,1,0,7,"yes","1",6,3045,1,6,0,54
"11019","Ludwig2","m",8,2,3,"forced",436,2,6,1,1,"yes","0",8,3046,1,1,0,54
"11020","Ludwig2","m",8,2,3,"forced",436,3,5,1,2,"yes","0",6,3047,1,2,0,54
"11021","Ludwig2","m",8,2,3,"forced",436,3,5,1,1,"yes","0",8,3047,2,2,0,54
"11022","Ludwig2","m",8,2,3,"forced",436,4,3,1,3,"yes","0",5,3048,1,3,0,54
"11023","Ludwig2","m",8,2,3,"forced",436,4,3,1,2,"yes","0",6,3048,2,3,0,54
"11024","Ludwig2","m",8,2,3,"forced",436,4,3,1,1,"yes","0",8,3048,3,3,0,54
"11025","Ludwig2","m",8,2,3,"forced",436,5,4,1,4,"yes","0",3,3049,1,4,0,54
"11026","Ludwig2","m",8,2,3,"forced",436,5,4,1,3,"yes","0",5,3049,2,4,0,54
"11027","Ludwig2","m",8,2,3,"forced",436,5,4,1,2,"yes","0",6,3049,3,4,0,54
"11028","Ludwig2","m",8,2,3,"forced",436,5,4,1,1,"yes","0",8,3049,4,4,0,54
"11029","Ludwig2","m",8,2,3,"forced",436,6,1,1,4,"yes","0",3,3050,2,5,0,54
"11030","Ludwig2","m",8,2,3,"forced",436,6,1,1,5,"yes","0",4,3050,1,5,0,54
"11031","Ludwig2","m",8,2,3,"forced",436,6,1,1,3,"yes","0",5,3050,3,5,0,54
"11032","Ludwig2","m",8,2,3,"forced",436,6,1,1,2,"yes","0",6,3050,4,5,0,54
"11033","Ludwig2","m",8,2,3,"forced",436,6,1,1,1,"yes","0",8,3050,5,5,0,54
"11034","Ludwig2","m",8,2,3,"forced",436,7,4,0,6,"yes","0",1,3051,1,6,0,54
"11035","Ludwig2","m",8,2,3,"forced",436,7,4,0,4,"yes","0",3,3051,3,6,0,54
"11036","Ludwig2","m",8,2,3,"forced",436,7,4,0,5,"yes","0",4,3051,2,6,1,54
"11037","Ludwig2","m",8,2,3,"forced",436,7,4,0,3,"yes","0",5,3051,4,6,0,54
"11038","Ludwig2","m",8,2,3,"forced",436,7,4,0,2,"yes","0",6,3051,5,6,0,54
"11039","Ludwig2","m",8,2,3,"forced",436,7,4,0,1,"yes","0",8,3051,6,6,0,54
"11040","Ludwig2","m",8,2,3,"forced",436,8,5,0,6,"no","1",1,3052,2,6,0,54
"11041","Ludwig2","m",8,2,3,"forced",436,8,5,0,4,"no","1",3,3052,4,6,0,54
"11042","Ludwig2","m",8,2,3,"forced",436,8,5,0,7,"no","1",4,3052,1,6,0,54
"11043","Ludwig2","m",8,2,3,"forced",436,8,5,0,3,"no","1",5,3052,5,6,1,54
"11044","Ludwig2","m",8,2,3,"forced",436,8,5,0,2,"no","1",6,3052,6,6,0,54
"11045","Ludwig2","m",8,2,3,"forced",436,8,5,0,1,"no","1",8,3052,7,6,0,54
"11046","Ludwig2","m",8,2,1,"self-ordered",437,2,2,1,1,"yes","0",3,3053,1,1,0,54
"11047","Ludwig2","m",8,2,1,"self-ordered",437,3,4,1,2,"yes","0",2,3054,1,2,0,54
"11048","Ludwig2","m",8,2,1,"self-ordered",437,3,4,1,1,"yes","0",3,3054,2,2,0,54
"11049","Ludwig2","m",8,2,1,"self-ordered",437,4,5,1,2,"yes","0",2,3055,2,3,0,54
"11050","Ludwig2","m",8,2,1,"self-ordered",437,4,5,1,1,"yes","0",3,3055,3,3,0,54
"11051","Ludwig2","m",8,2,1,"self-ordered",437,4,5,1,3,"yes","0",4,3055,1,3,0,54
"11052","Ludwig2","m",8,2,1,"self-ordered",437,5,7,1,2,"yes","0",2,3056,3,4,0,54
"11053","Ludwig2","m",8,2,1,"self-ordered",437,5,7,1,1,"yes","0",3,3056,4,4,0,54
"11054","Ludwig2","m",8,2,1,"self-ordered",437,5,7,1,3,"yes","0",4,3056,2,4,0,54
"11055","Ludwig2","m",8,2,1,"self-ordered",437,5,7,1,4,"yes","0",5,3056,1,4,0,54
"11056","Ludwig2","m",8,2,1,"self-ordered",437,6,8,1,2,"yes","0",2,3057,4,5,0,54
"11057","Ludwig2","m",8,2,1,"self-ordered",437,6,8,1,1,"yes","0",3,3057,5,5,0,54
"11058","Ludwig2","m",8,2,1,"self-ordered",437,6,8,1,3,"yes","0",4,3057,3,5,0,54
"11059","Ludwig2","m",8,2,1,"self-ordered",437,6,8,1,4,"yes","0",5,3057,2,5,0,54
"11060","Ludwig2","m",8,2,1,"self-ordered",437,6,8,1,5,"yes","0",7,3057,1,5,0,54
"11061","Ludwig2","m",8,2,1,"self-ordered",437,7,1,1,2,"yes","0",2,3058,5,6,0,54
"11062","Ludwig2","m",8,2,1,"self-ordered",437,7,1,1,1,"yes","0",3,3058,6,6,0,54
"11063","Ludwig2","m",8,2,1,"self-ordered",437,7,1,1,3,"yes","0",4,3058,4,6,0,54
"11064","Ludwig2","m",8,2,1,"self-ordered",437,7,1,1,4,"yes","0",5,3058,3,6,0,54
"11065","Ludwig2","m",8,2,1,"self-ordered",437,7,1,1,5,"yes","0",7,3058,2,6,0,54
"11066","Ludwig2","m",8,2,1,"self-ordered",437,7,1,1,6,"yes","0",8,3058,1,6,0,54
"11067","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,7,"yes","0",1,3059,1,7,0,54
"11068","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,2,"yes","0",2,3059,6,7,1,54
"11069","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,1,"yes","0",3,3059,7,7,0,54
"11070","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,3,"yes","0",4,3059,5,7,0,54
"11071","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,4,"yes","0",5,3059,4,7,0,54
"11072","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,5,"yes","0",7,3059,3,7,0,54
"11073","Ludwig2","m",8,2,1,"self-ordered",437,8,2,0,6,"yes","0",8,3059,2,7,0,54
"11074","Ludwig2","m",8,2,2,"self-ordered",438,2,6,1,1,"yes","0",5,3060,1,1,0,54
"11075","Ludwig2","m",8,2,2,"self-ordered",438,3,8,1,1,"yes","0",5,3061,2,2,0,54
"11076","Ludwig2","m",8,2,2,"self-ordered",438,3,8,1,2,"yes","0",6,3061,1,2,0,54
"11077","Ludwig2","m",8,2,2,"self-ordered",438,4,2,1,1,"yes","0",5,3062,3,3,0,54
"11078","Ludwig2","m",8,2,2,"self-ordered",438,4,2,1,2,"yes","0",6,3062,2,3,0,54
"11079","Ludwig2","m",8,2,2,"self-ordered",438,4,2,1,3,"yes","0",8,3062,1,3,0,54
"11080","Ludwig2","m",8,2,2,"self-ordered",438,5,4,1,4,"yes","0",2,3063,1,4,0,54
"11081","Ludwig2","m",8,2,2,"self-ordered",438,5,4,1,1,"yes","0",5,3063,4,4,0,54
"11082","Ludwig2","m",8,2,2,"self-ordered",438,5,4,1,2,"yes","0",6,3063,3,4,0,54
"11083","Ludwig2","m",8,2,2,"self-ordered",438,5,4,1,3,"yes","0",8,3063,2,4,0,54
"11084","Ludwig2","m",8,2,2,"self-ordered",438,6,7,1,4,"yes","0",2,3064,2,5,0,54
"11085","Ludwig2","m",8,2,2,"self-ordered",438,6,7,1,5,"yes","0",4,3064,1,5,0,54
"11086","Ludwig2","m",8,2,2,"self-ordered",438,6,7,1,1,"yes","0",5,3064,5,5,0,54
"11087","Ludwig2","m",8,2,2,"self-ordered",438,6,7,1,2,"yes","0",6,3064,4,5,0,54
"11088","Ludwig2","m",8,2,2,"self-ordered",438,6,7,1,3,"yes","0",8,3064,3,5,0,54
"11089","Ludwig2","m",8,2,2,"self-ordered",438,7,1,1,4,"yes","0",2,3065,3,6,0,54
"11090","Ludwig2","m",8,2,2,"self-ordered",438,7,1,1,5,"yes","0",4,3065,2,6,0,54
"11091","Ludwig2","m",8,2,2,"self-ordered",438,7,1,1,1,"yes","0",5,3065,6,6,0,54
"11092","Ludwig2","m",8,2,2,"self-ordered",438,7,1,1,2,"yes","0",6,3065,5,6,0,54
"11093","Ludwig2","m",8,2,2,"self-ordered",438,7,1,1,6,"yes","0",7,3065,1,6,0,54
"11094","Ludwig2","m",8,2,2,"self-ordered",438,7,1,1,3,"yes","0",8,3065,4,6,0,54
"11095","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,7,"yes","0",1,3066,1,7,0,54
"11096","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,4,"yes","0",2,3066,4,7,0,54
"11097","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,5,"yes","0",4,3066,3,7,0,54
"11098","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,1,"yes","0",5,3066,7,7,0,54
"11099","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,2,"yes","0",6,3066,6,7,0,54
"11100","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,6,"yes","0",7,3066,2,7,0,54
"11101","Ludwig2","m",8,2,2,"self-ordered",438,8,3,1,3,"yes","0",8,3066,5,7,0,54
"11102","Ludwig2","m",8,2,3,"self-ordered",439,2,7,1,1,"yes","0",6,3067,1,1,0,54
"11103","Ludwig2","m",8,2,3,"self-ordered",439,3,2,1,1,"yes","0",6,3068,2,2,0,54
"11104","Ludwig2","m",8,2,3,"self-ordered",439,3,2,1,2,"yes","0",7,3068,1,2,0,54
"11105","Ludwig2","m",8,2,3,"self-ordered",439,4,4,1,3,"yes","0",2,3069,1,3,0,54
"11106","Ludwig2","m",8,2,3,"self-ordered",439,4,4,1,1,"yes","0",6,3069,3,3,0,54
"11107","Ludwig2","m",8,2,3,"self-ordered",439,4,4,1,2,"yes","0",7,3069,2,3,0,54
"11108","Ludwig2","m",8,2,3,"self-ordered",439,5,5,1,3,"yes","0",2,3070,2,4,0,54
"11109","Ludwig2","m",8,2,3,"self-ordered",439,5,5,1,4,"yes","0",4,3070,1,4,0,54
"11110","Ludwig2","m",8,2,3,"self-ordered",439,5,5,1,1,"yes","0",6,3070,4,4,0,54
"11111","Ludwig2","m",8,2,3,"self-ordered",439,5,5,1,2,"yes","0",7,3070,3,4,0,54
"11112","Ludwig2","m",8,2,3,"self-ordered",439,6,8,1,3,"yes","0",2,3071,3,5,0,54
"11113","Ludwig2","m",8,2,3,"self-ordered",439,6,8,1,4,"yes","0",4,3071,2,5,0,54
"11114","Ludwig2","m",8,2,3,"self-ordered",439,6,8,1,5,"yes","0",5,3071,1,5,0,54
"11115","Ludwig2","m",8,2,3,"self-ordered",439,6,8,1,1,"yes","0",6,3071,5,5,0,54
"11116","Ludwig2","m",8,2,3,"self-ordered",439,6,8,1,2,"yes","0",7,3071,4,5,0,54
"11117","Ludwig2","m",8,2,3,"self-ordered",439,7,3,1,3,"yes","0",2,3072,4,6,0,54
"11118","Ludwig2","m",8,2,3,"self-ordered",439,7,3,1,4,"yes","0",4,3072,3,6,0,54
"11119","Ludwig2","m",8,2,3,"self-ordered",439,7,3,1,5,"yes","0",5,3072,2,6,0,54
